"N" "nteeth" "ntime" "truealpha0" "truealpha1" "truealpha2" "truealpha3" "truebeta0" "truebeta1" "truebeta2" "truebeta3" "truenu" "truetau" "truerho" "prob_dropout" "variable" "value" "truth" "var"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.288279230106291 "ccbeta3relbias" -0.528773720641604 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.330584490740741 "cwbeta3relbias" -0.385221172171092 "-1" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.470743939816105 "bbdcwbeta3relbias" -0.599445530101662 "0" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.467107112735451 "rrzcwbeta3relbias" -1.16931917758627 "0" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.325699030490375 "bbdcwbeta3relbias" 0.720937912226644 "-2" "alpha30"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.540962474935548 "rrzcwbeta3relbias" -0.484264868196168 "0" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.311710927296474 "cwbeta3relbias" -0.135574011828614 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.433948963767094 "ccbeta3relbias" 0.796474540671126 "-1" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.381630925507901 "bbdcwbeta3relbias" -0.49225322841028 "-0.5" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.327517162471396 "ccbeta3relbias" -0.972766083928703 "-2" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.329849677881174 "ccbeta3relbias" -0.11997867618236 "-2" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.315231408511248 "rrzcwbeta3relbias" 0.274290643453566 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.309698212716086 "cwbeta3relbias" 0.581819727969228 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.304310220556436 "ccbeta3relbias" 0.691252178035012 "-1.5" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.47736397618718 "rrzcwbeta3relbias" 0.997236139553124 "-0.5" "alpha3-2"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.325621497341572 "ccbeta3relbias" -0.278056325726864 "-1" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.301635111876076 "cwbeta3relbias" 0.071301131417266 "-1.5" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.334200260078023 "rrzcwbeta3relbias" 0.213708834231474 "-1" "alpha30"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.290372236216065 "ccbeta3relbias" -0.308316952517246 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.339531478770132 "cwbeta3relbias" 0.0928378666376941 "-1" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.301160486838381 "cwbeta3relbias" -0.694257941276318 "-1.5" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.414630760688506 "ccbeta3relbias" -0.308508367309928 "-1" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.537876614060258 "cwbeta3relbias" -0.457589491579572 "0" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.395911858509713 "cwbeta3relbias" 0.06404446516454 "-0.5" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.324443810610382 "bbdcwbeta3relbias" 0.192881246450524 "-1" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.334202520643199 "cwbeta3relbias" -0.411122504127004 "-2" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.465806451612903 "ccbeta3relbias" -0.12244576102639 "0" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.338764522527628 "rrzcwbeta3relbias" 0.541449441403978 "-2" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.279528676888132 "ccbeta3relbias" -0.0224281045775 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.335378031383738 "bbdcwbeta3relbias" 0.841185532490792 "-1" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.472257698311338 "bbdcwbeta3relbias" 0.0295674919050539 "0" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.318001698273422 "ccbeta3relbias" -0.732768669280556 "-1.5" "alpha30"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.511229484595451 "cwbeta3relbias" -0.87752655940262 "-0.5" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.330098452883263 "rrzcwbeta3relbias" 0.0967337760454801 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.463940942646224 "rrzcwbeta3relbias" 0.33567792574964 "-0.5" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.582325453545904 "ccbeta3relbias" 0.346355886997482 "0" "alpha3-2"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.508800473302766 "cwbeta3relbias" -0.114222260468498 "0" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.335141307450756 "cwbeta3relbias" 0.429974700246002 "-1.5" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.498023157300198 "cwbeta3relbias" -0.35569890567128 "0" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.484945922244958 "ccbeta3relbias" 0.187087344775178 "-0.5" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.374623655913979 "rrzcwbeta3relbias" -0.330671050503688 "-2" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.40166569257744 "cwbeta3relbias" 0.204123591123338 "-0.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.376969864528615 "cwbeta3relbias" -0.20365603146483 "-1.5" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.379917792131533 "bbdcwbeta3relbias" 0.27889242570169 "-0.5" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.378649237472767 "rrzcwbeta3relbias" -0.02152150515281 "-1.5" "alpha3-2"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.492279359682675 "ccbeta3relbias" 0.213955569830246 "0" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.344107268877911 "ccbeta3relbias" -0.220137474568534 "-1" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.402302158273381 "bbdcwbeta3relbias" -0.54578090523581 "-1" "alpha3-2"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.300276283263051 "rrzcwbeta3relbias" 1.08307465216042 "-1.5" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.570780930096519 "ccbeta3relbias" 0.0328816910543279 "0" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.333968347010551 "cwbeta3relbias" 0.446492722229488 "-1" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.346276905177429 "rrzcwbeta3relbias" 0.0722675328072839 "-2" "alpha30"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.565637889347177 "bbdcwbeta3relbias" -0.126121601459196 "0" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.343591905564924 "ccbeta3relbias" 0.0332157365250261 "-2" "alpha3-2"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.496373779637378 "rrzcwbeta3relbias" 0.853252563191764 "0" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.353883564583035 "cwbeta3relbias" -0.232873871917496 "-2" "alpha3-2"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.484892086330935 "cwbeta3relbias" -0.747989551153646 "-0.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.399011196742766 "cwbeta3relbias" 0.287667677042536 "-0.5" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.381977328167599 "rrzcwbeta3relbias" 0.205227139989156 "-0.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.329898342849185 "cwbeta3relbias" -0.073393972982524 "-1" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.336705614135081 "ccbeta3relbias" 0.552894189927812 "-1" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.462251655629139 "cwbeta3relbias" -0.011592414631164 "0" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.299543631586226 "cwbeta3relbias" -0.53085227985387 "-1.5" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.35089209855565 "bbdcwbeta3relbias" 0.134566114446394 "-2" "alpha3-2"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.424091233071989 "cwbeta3relbias" 0.08636578073807 "-1" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.335383295194508 "rrzcwbeta3relbias" -0.214312909461004 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.490397996103535 "rrzcwbeta3relbias" -0.15648033234861 "-0.5" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.345374071958881 "rrzcwbeta3relbias" 0.890265249802366 "-2" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.348536036036036 "bbdcwbeta3relbias" 0.717922840818294 "-2" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.393759491923236 "cwbeta3relbias" -0.423013257930292 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.320578822874635 "ccbeta3relbias" -0.496731296485578 "-2" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.314133869577708 "cwbeta3relbias" 0.0110176575771579 "-1.5" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.334482263392216 "ccbeta3relbias" -0.089358964255932 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.476584408300617 "ccbeta3relbias" -0.069693698954674 "0" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.335226445318188 "ccbeta3relbias" -1.01910146764717 "-1" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.31322505800464 "bbdcwbeta3relbias" 0.0176912487068599 "-1.5" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.397484644632934 "cwbeta3relbias" 0.197886804305732 "-0.5" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.322815533980583 "cwbeta3relbias" -0.272387753931784 "-1.5" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.421732416116805 "ccbeta3relbias" 0.137634783173246 "-1" "alpha3-2"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.383399772209567 "cwbeta3relbias" 0.236044244363162 "-1.5" "alpha3-2"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.460088533485649 "bbdcwbeta3relbias" -0.104509948948188 "0" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.402048470859781 "rrzcwbeta3relbias" -0.158963257963472 "-1" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.320775934776497 "rrzcwbeta3relbias" -0.207582569234058 "-1.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.350029463759576 "bbdcwbeta3relbias" 0.226425484403068 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.504211277658815 "ccbeta3relbias" -0.955130087888611 "0" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.313348416289593 "ccbeta3relbias" -0.259670900718526 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.314193642888531 "bbdcwbeta3relbias" -0.081958170962888 "-1.5" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.47349922676789 "cwbeta3relbias" -0.678776952126776 "0" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.33468815697267 "bbdcwbeta3relbias" -0.163338372683144 "-1" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.376447607088042 "bbdcwbeta3relbias" 0.913217771223914 "-1.5" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.315311480062438 "rrzcwbeta3relbias" 0.75042118927684 "-1.5" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.338863602995155 "bbdcwbeta3relbias" 0.061895715304384 "-1" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.56 "ccbeta3relbias" 0.453329831544998 "0" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.337454545454545 "cwbeta3relbias" -0.291932034348938 "-1" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.311895692938764 "cwbeta3relbias" -0.144847454679554 "-2" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.333188720173536 "cwbeta3relbias" -0.171273382169078 "-1" "alpha30"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.472820659152518 "cwbeta3relbias" -0.25893376013043 "-0.5" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.331974967253675 "rrzcwbeta3relbias" -0.04528036739717 "-1" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.325862319895212 "rrzcwbeta3relbias" 0.438901136784072 "-2" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.483096736426167 "ccbeta3relbias" 0.072649839347414 "0" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.324344023323615 "ccbeta3relbias" -0.38804021063446 "-1.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.32886862353947 "cwbeta3relbias" -0.532475702633972 "-1" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.300689461094695 "cwbeta3relbias" -0.477731742490118 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.31378875017534 "ccbeta3relbias" 0.276676400907552 "-1.5" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.496945010183299 "bbdcwbeta3relbias" 0.54851000910631 "0" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.425962348974431 "bbdcwbeta3relbias" 0.575830032002842 "-1" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.332270223253117 "bbdcwbeta3relbias" 0.250989416777564 "-1.5" "alpha30"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.476266744321491 "bbdcwbeta3relbias" 0.15582013762253 "-0.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.505960828839058 "rrzcwbeta3relbias" -0.724475232794086 "-0.5" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.325518075934049 "rrzcwbeta3relbias" 0.386109860320478 "-1.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.324831637770454 "bbdcwbeta3relbias" -0.332862761680038 "-1" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.399805986696231 "rrzcwbeta3relbias" 0.722627525607804 "-0.5" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.327355536578423 "bbdcwbeta3relbias" -0.019075616483138 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.486990399332127 "rrzcwbeta3relbias" -0.236836496403794 "-0.5" "alpha3-2"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.370559114735003 "rrzcwbeta3relbias" -0.399603377990342 "-1.5" "alpha3-2"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.319407798299619 "bbdcwbeta3relbias" -0.403301960938638 "-1.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.370928744133125 "ccbeta3relbias" -0.565859600841958 "-1.5" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.557148942212126 "rrzcwbeta3relbias" -0.46424383445475 "0" "alpha3-2"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.325782997762864 "ccbeta3relbias" -0.510369764134392 "-1" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.392753843811844 "ccbeta3relbias" -0.968693694333938 "-1.5" "alpha3-2"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.327471280669409 "ccbeta3relbias" 0.099162483510534 "-2" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.395332289739576 "cwbeta3relbias" 0.156547858588124 "-1.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.411354876964127 "bbdcwbeta3relbias" -0.551141076436224 "-0.5" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.381331403762663 "cwbeta3relbias" -0.405567176279592 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.291264811242767 "rrzcwbeta3relbias" -0.283150194247724 "-2" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.308669001751314 "rrzcwbeta3relbias" -0.034997617155208 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.324392998306042 "cwbeta3relbias" 0.175984947374354 "-1.5" "alpha30"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.469402552204176 "ccbeta3relbias" 0.487171269815106 "-0.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.37436180488478 "bbdcwbeta3relbias" -1.38147874691362 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.330389459968148 "bbdcwbeta3relbias" 0.1579042414515 "-2" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.326701268742791 "ccbeta3relbias" -0.733944251954644 "-1" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.320718598144603 "bbdcwbeta3relbias" -0.128203702813528 "-2" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.555778318774166 "cwbeta3relbias" -0.1074817275884 "0" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.324152847873107 "bbdcwbeta3relbias" 0.34256265240083 "-1.5" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.314744402196874 "cwbeta3relbias" -0.849909779056479 "-1.5" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.413433046423028 "bbdcwbeta3relbias" -0.305869354522134 "-1" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.389284696494728 "ccbeta3relbias" 0.0915218175700041 "-0.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.33140355831686 "cwbeta3relbias" -0.137327031829676 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.485915492957746 "ccbeta3relbias" -0.210413273557154 "0" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.404949381327334 "cwbeta3relbias" 0.45676900976303 "-0.5" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.328800458058975 "ccbeta3relbias" -1.23053500647419 "-1" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.343399482312338 "rrzcwbeta3relbias" 0.539487246347782 "-2" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.323512420566147 "cwbeta3relbias" -0.372754245552078 "-2" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.427260812581914 "bbdcwbeta3relbias" 0.326028885000082 "-1" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.571305223773205 "bbdcwbeta3relbias" -0.693008077795148 "0" "alpha3-2"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.306028467764443 "rrzcwbeta3relbias" -0.737332054482778 "-1.5" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.570143379252179 "ccbeta3relbias" 0.289455478944796 "0" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.324649582330454 "ccbeta3relbias" -0.772977798760764 "-1" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.330475221624764 "cwbeta3relbias" 0.201202784867136 "-1" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.335413880219944 "rrzcwbeta3relbias" -0.267203087505446 "-2" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.328656462585034 "bbdcwbeta3relbias" -0.00472170966136998 "-2" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.481955100880932 "bbdcwbeta3relbias" -0.924211867034048 "0" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.352224960139151 "ccbeta3relbias" -0.11549350997786 "-2" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.349368968077209 "rrzcwbeta3relbias" -0.049310962344628 "-1" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.565965311344896 "bbdcwbeta3relbias" 0.349154092242122 "0" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.329277125887295 "bbdcwbeta3relbias" -0.639649593004686 "-1" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.309405589445311 "rrzcwbeta3relbias" -0.603681387186718 "-1.5" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.330856081177648 "bbdcwbeta3relbias" -0.124719557353876 "-1" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.368508058961289 "cwbeta3relbias" -0.97740583266038 "-1.5" "alpha3-2"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.331493317838466 "rrzcwbeta3relbias" 0.214919605313494 "-1" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.4819520646838 "ccbeta3relbias" -0.00437289073055802 "0" "alpha30"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.344988344988345 "bbdcwbeta3relbias" -0.230127570017282 "-1" "alpha3-1"
